"user_id","listing_id","period_start","period_end"
125490.0,3486420.0,"2025-09-15 00:00:00.000","2025-09-29 00:00:00.000"
124599.0,3477162.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3520807.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
126437.0,3526231.0,"2025-11-05 00:00:00.000","2025-11-13 00:00:00.000"
125269.0,3503686.0,"2025-09-15 00:00:00.000","2025-10-07 00:00:00.000"
124535.0,3470232.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558559.0,"2025-11-11 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474466.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3476778.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
126620.0,356774.0,"2025-12-02 00:00:00.000","2025-12-05 00:00:00.000"
124630.0,3478854.0,"2025-09-05 00:00:00.000","2025-10-30 00:00:00.000"
124376.0,3578831.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
126243.0,3538245.0,"2025-10-26 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474082.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558513.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3557918.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124639.0,3476644.0,"2025-09-04 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558222.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474992.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124464.0,3481484.0,"2025-10-02 00:00:00.000","2025-11-03 00:00:00.000"
124200.0,3558435.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
126651.0,3531846.0,"2025-09-24 00:00:00.000","2025-09-24 00:00:00.000"
126243.0,3547534.0,"2025-10-26 00:00:00.000","2025-12-05 00:00:00.000"
125162.0,3505267.0,"2025-09-15 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474269.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
126437.0,3562740.0,"2025-10-06 00:00:00.000","2025-10-10 00:00:00.000"
125104.0,3486332.0,"2025-09-09 00:00:00.000","2025-10-06 00:00:00.000"
124599.0,3477582.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125267.0,3481189.0,"2025-09-07 00:00:00.000","2025-09-22 00:00:00.000"
125104.0,3486147.0,"2025-10-09 00:00:00.000","2025-10-12 00:00:00.000"
124376.0,3578504.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558823.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124750.0,3490105.0,"2025-09-14 00:00:00.000","2025-11-09 00:00:00.000"
124599.0,3473497.0,"2025-11-07 00:00:00.000","2025-11-10 00:00:00.000"
124599.0,3473727.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3557500.0,"2025-11-03 00:00:00.000","2025-11-05 00:00:00.000"
124200.0,3558673.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477059.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124639.0,3476323.0,"2025-09-04 00:00:00.000","2025-12-05 00:00:00.000"
126645.0,3533098.0,"2025-09-24 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486515.0,"2025-12-02 00:00:00.000","2025-12-02 00:00:00.000"
124599.0,3473909.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3743617.0,"2025-12-02 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3557352.0,"2025-11-03 00:00:00.000","2025-11-05 00:00:00.000"
124713.0,3479374.0,"2025-10-23 00:00:00.000","2025-11-28 00:00:00.000"
124200.0,3474208.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474138.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
126437.0,3525660.0,"2025-09-24 00:00:00.000","2025-10-29 00:00:00.000"
125731.0,3508420.0,"2025-09-16 00:00:00.000","2025-09-21 00:00:00.000"
124599.0,3474513.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124535.0,3470227.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
125126.0,3489678.0,"2025-09-10 00:00:00.000","2025-09-11 00:00:00.000"
124200.0,3473939.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558365.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
125246.0,3493271.0,"2025-10-20 00:00:00.000","2025-12-05 00:00:00.000"
125450.0,3489088.0,"2025-11-24 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486800.0,"2025-09-09 00:00:00.000","2025-10-06 00:00:00.000"
124161.0,3651581.0,"2025-11-05 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473484.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3556946.0,"2025-11-03 00:00:00.000","2025-11-05 00:00:00.000"
124599.0,3473908.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474271.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474454.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124713.0,3487351.0,"2025-10-24 00:00:00.000","2025-11-28 00:00:00.000"
124610.0,3480101.0,"2025-10-22 00:00:00.000","2025-10-23 00:00:00.000"
126620.0,356170.0,"2025-12-02 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473804.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558244.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3579282.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
123799.0,3533901.0,"2025-10-28 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477419.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124632.0,3441324.0,"2025-11-16 00:00:00.000","2025-11-21 00:00:00.000"
124599.0,3473982.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474049.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473573.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124892.0,3484576.0,"2025-09-09 00:00:00.000","2025-10-14 00:00:00.000"
124200.0,3558511.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
125526.0,3562384.0,"2025-11-15 00:00:00.000","2025-12-05 00:00:00.000"
125698.0,3508533.0,"2025-09-16 00:00:00.000","2025-12-05 00:00:00.000"
125450.0,3488754.0,"2025-11-24 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3578479.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3557486.0,"2025-11-08 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474244.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124535.0,3470057.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
126620.0,356632.0,"2025-09-25 00:00:00.000","2025-11-29 00:00:00.000"
124200.0,3474538.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3557883.0,"2025-11-06 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558216.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124725.0,3478340.0,"2025-09-05 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3558360.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474743.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477149.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3476882.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473470.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124482.0,3469091.0,"2025-09-02 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558719.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
125601.0,3512261.0,"2025-09-17 00:00:00.000","2025-10-28 00:00:00.000"
124200.0,3548660.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3557968.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558842.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473795.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125267.0,3530543.0,"2025-09-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474044.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558743.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477348.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
124632.0,2329828.0,"2025-11-04 00:00:00.000","2025-11-13 00:00:00.000"
124599.0,3473823.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
126866.0,3537369.0,"2025-09-25 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3558545.0,"2025-11-06 00:00:00.000","2025-12-05 00:00:00.000"
124384.0,3534189.0,"2025-10-15 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474276.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
126348.0,3517138.0,"2025-10-18 00:00:00.000","2025-10-23 00:00:00.000"
124599.0,3477589.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486925.0,"2025-10-24 00:00:00.000","2025-10-24 00:00:00.000"
126645.0,3532743.0,"2025-09-24 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477474.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474486.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477629.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125393.0,3482644.0,"2025-09-08 00:00:00.000","2025-11-09 00:00:00.000"
124599.0,3473486.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3548824.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
125393.0,3482711.0,"2025-09-08 00:00:00.000","2025-11-09 00:00:00.000"
125597.0,3489607.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3557994.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558488.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473667.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558321.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473832.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474470.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
125267.0,3480930.0,"2025-09-07 00:00:00.000","2025-09-22 00:00:00.000"
124599.0,3477178.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
126437.0,3526064.0,"2025-10-30 00:00:00.000","2025-11-03 00:00:00.000"
124112.0,3558218.0,"2025-11-06 00:00:00.000","2025-12-05 00:00:00.000"
125539.0,3538122.0,"2025-09-26 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486474.0,"2025-09-09 00:00:00.000","2025-10-06 00:00:00.000"
124599.0,3477581.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
123799.0,3473116.0,"2025-09-03 00:00:00.000","2025-09-03 00:00:00.000"
124599.0,3474087.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3578592.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124517.0,3466185.0,"2025-09-01 00:00:00.000","2025-09-01 00:00:00.000"
124535.0,3470388.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
125162.0,3627954.0,"2025-10-30 00:00:00.000","2025-12-05 00:00:00.000"
126794.0,3538405.0,"2025-09-26 00:00:00.000","2025-10-05 00:00:00.000"
124200.0,3558136.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3548745.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124853.0,3485552.0,"2025-10-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558675.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
126437.0,3525660.0,"2025-11-27 00:00:00.000","2025-12-05 00:00:00.000"
123799.0,3533953.0,"2025-10-28 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3578402.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558648.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486455.0,"2025-09-09 00:00:00.000","2025-10-06 00:00:00.000"
124200.0,3474414.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558073.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3557745.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474049.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3557165.0,"2025-11-03 00:00:00.000","2025-11-05 00:00:00.000"
124200.0,3558799.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486360.0,"2025-10-24 00:00:00.000","2025-10-24 00:00:00.000"
124200.0,3558800.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124196.0,3471226.0,"2025-09-08 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474958.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474427.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125267.0,3485056.0,"2025-09-13 00:00:00.000","2025-09-19 00:00:00.000"
125060.0,3478301.0,"2025-11-28 00:00:00.000","2025-12-05 00:00:00.000"
124476.0,3483415.0,"2025-09-11 00:00:00.000","2025-12-05 00:00:00.000"
127454.0,3323633.0,"2025-09-26 00:00:00.000","2025-09-29 00:00:00.000"
124599.0,3476864.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124471.0,3472563.0,"2025-09-03 00:00:00.000","2025-09-03 00:00:00.000"
126620.0,573373.0,"2025-12-02 00:00:00.000","2025-12-05 00:00:00.000"
125453.0,3486274.0,"2025-09-09 00:00:00.000","2025-10-23 00:00:00.000"
124200.0,3558264.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474391.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3558494.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
123799.0,3533984.0,"2025-10-28 00:00:00.000","2025-12-05 00:00:00.000"
125601.0,3512308.0,"2025-09-17 00:00:00.000","2025-10-28 00:00:00.000"
124713.0,3479470.0,"2025-10-23 00:00:00.000","2025-11-28 00:00:00.000"
124464.0,3481484.0,"2025-09-10 00:00:00.000","2025-09-28 00:00:00.000"
124200.0,3474198.0,"2025-12-03 00:00:00.000","2025-12-05 00:00:00.000"
124384.0,3628317.0,"2025-11-09 00:00:00.000","2025-12-05 00:00:00.000"
126396.0,3512182.0,"2025-09-17 00:00:00.000","2025-09-17 00:00:00.000"
124599.0,3473374.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
126780.0,3524298.0,"2025-10-26 00:00:00.000","2025-12-05 00:00:00.000"
125267.0,3529852.0,"2025-09-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473849.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474392.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558251.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558847.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
125126.0,3489656.0,"2025-09-10 00:00:00.000","2025-09-11 00:00:00.000"
124599.0,3474451.0,"2025-11-07 00:00:00.000","2025-11-10 00:00:00.000"
126620.0,356871.0,"2025-12-02 00:00:00.000","2025-12-05 00:00:00.000"
126437.0,3525794.0,"2025-11-04 00:00:00.000","2025-11-04 00:00:00.000"
125526.0,3562273.0,"2025-11-15 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558191.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
125728.0,3511537.0,"2025-09-17 00:00:00.000","2025-10-13 00:00:00.000"
124704.0,3472933.0,"2025-09-03 00:00:00.000","2025-09-03 00:00:00.000"
125688.0,3494943.0,"2025-09-12 00:00:00.000","2025-09-12 00:00:00.000"
124599.0,3474068.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474571.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474277.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
124535.0,3469962.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124886.0,3482098.0,"2025-09-07 00:00:00.000","2025-09-07 00:00:00.000"
124200.0,3474316.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3579116.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
126072.0,3518134.0,"2025-09-30 00:00:00.000","2025-09-30 00:00:00.000"
125104.0,3536641.0,"2025-12-02 00:00:00.000","2025-12-02 00:00:00.000"
123972.0,3469855.0,"2025-09-02 00:00:00.000","2025-12-05 00:00:00.000"
125231.0,3494334.0,"2025-09-12 00:00:00.000","2025-09-12 00:00:00.000"
124047.0,3530624.0,"2025-10-06 00:00:00.000","2025-12-05 00:00:00.000"
125965.0,3072408.0,"2025-09-15 00:00:00.000","2025-09-19 00:00:00.000"
124684.0,3556970.0,"2025-11-08 00:00:00.000","2025-11-28 00:00:00.000"
124599.0,3473919.0,"2025-11-07 00:00:00.000","2025-11-22 00:00:00.000"
123799.0,3473060.0,"2025-09-03 00:00:00.000","2025-09-03 00:00:00.000"
126650.0,3519228.0,"2025-09-19 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477732.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477536.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558057.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124764.0,3480838.0,"2025-09-06 00:00:00.000","2025-09-29 00:00:00.000"
124684.0,3687644.0,"2025-12-02 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474405.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474432.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558041.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558478.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124632.0,3441324.0,"2025-09-11 00:00:00.000","2025-09-18 00:00:00.000"
124535.0,3470084.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474093.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125867.0,3517704.0,"2025-09-19 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558197.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486515.0,"2025-09-09 00:00:00.000","2025-10-06 00:00:00.000"
125104.0,3486800.0,"2025-10-24 00:00:00.000","2025-10-24 00:00:00.000"
126993.0,3529210.0,"2025-10-07 00:00:00.000","2025-10-15 00:00:00.000"
124599.0,3473721.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
126869.0,3539514.0,"2025-09-26 00:00:00.000","2025-10-22 00:00:00.000"
123799.0,3704373.0,"2025-11-20 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3578955.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124713.0,3479436.0,"2025-10-23 00:00:00.000","2025-11-28 00:00:00.000"
125060.0,3478488.0,"2025-09-05 00:00:00.000","2025-10-16 00:00:00.000"
124599.0,3473518.0,"2025-11-07 00:00:00.000","2025-11-22 00:00:00.000"
124599.0,3474154.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
126869.0,3539945.0,"2025-09-26 00:00:00.000","2025-10-22 00:00:00.000"
125516.0,3506108.0,"2025-09-15 00:00:00.000","2025-12-05 00:00:00.000"
124851.0,3476235.0,"2025-09-05 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474467.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474145.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124632.0,2333484.0,"2025-09-29 00:00:00.000","2025-10-02 00:00:00.000"
124200.0,3558112.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558287.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473808.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124479.0,3478881.0,"2025-09-05 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3579156.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477060.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3556840.0,"2025-11-08 00:00:00.000","2025-12-05 00:00:00.000"
124384.0,3534108.0,"2025-10-15 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473678.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
126243.0,3547466.0,"2025-10-26 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3573496.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473897.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473705.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473755.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473949.0,"2025-11-07 00:00:00.000","2025-11-22 00:00:00.000"
124200.0,3558022.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
125540.0,3493101.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474043.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
126051.0,3509048.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474284.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477204.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124384.0,3533380.0,"2025-10-15 00:00:00.000","2025-12-05 00:00:00.000"
123799.0,3533538.0,"2025-10-28 00:00:00.000","2025-12-05 00:00:00.000"
124915.0,3551990.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474320.0,"2025-11-07 00:00:00.000","2025-11-10 00:00:00.000"
124200.0,3548355.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473884.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125267.0,3484830.0,"2025-09-09 00:00:00.000","2025-09-22 00:00:00.000"
124886.0,3481539.0,"2025-09-15 00:00:00.000","2025-09-15 00:00:00.000"
124599.0,3474273.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125539.0,3537692.0,"2025-09-26 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3556951.0,"2025-12-02 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558642.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3557024.0,"2025-11-08 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473980.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3578932.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3579234.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3578887.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474115.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
126243.0,3547320.0,"2025-10-26 00:00:00.000","2025-12-05 00:00:00.000"
124535.0,3470457.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3558518.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3578740.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3557705.0,"2025-11-08 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477252.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124314.0,3476067.0,"2025-09-04 00:00:00.000","2025-09-07 00:00:00.000"
126645.0,3532344.0,"2025-09-24 00:00:00.000","2025-12-05 00:00:00.000"
124255.0,3476577.0,"2025-09-04 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3578681.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124886.0,3482188.0,"2025-09-07 00:00:00.000","2025-09-07 00:00:00.000"
124630.0,3478854.0,"2025-10-08 00:00:00.000","2025-10-22 00:00:00.000"
124348.0,3469930.0,"2025-09-08 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3476772.0,"2025-11-07 00:00:00.000","2025-11-22 00:00:00.000"
124886.0,3482096.0,"2025-09-19 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3557838.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
125267.0,3481102.0,"2025-09-07 00:00:00.000","2025-09-22 00:00:00.000"
125393.0,3481785.0,"2025-09-08 00:00:00.000","2025-11-09 00:00:00.000"
124200.0,3558425.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124384.0,3534202.0,"2025-10-15 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3578496.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3557858.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
126645.0,3532139.0,"2025-09-24 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558188.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3558636.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558645.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473580.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558484.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
123813.0,3468452.0,"2025-09-02 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558097.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558410.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477224.0,"2025-11-07 00:00:00.000","2025-11-18 00:00:00.000"
124599.0,3473871.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474146.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
123799.0,3534004.0,"2025-10-28 00:00:00.000","2025-12-05 00:00:00.000"
125526.0,3562492.0,"2025-11-15 00:00:00.000","2025-12-05 00:00:00.000"
124465.0,3479331.0,"2025-09-05 00:00:00.000","2025-09-14 00:00:00.000"
125539.0,3537813.0,"2025-09-26 00:00:00.000","2025-12-05 00:00:00.000"
125813.0,3518622.0,"2025-09-19 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3578657.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474290.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
